127.0.0.1 - - [06/Nov/2012:11:10:44 +0000] "GET / HTTP/1.1" 200 3273
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:12:10:46 +0000] "GET /insight/services/resources/insight%3AApplication%3D%22localhost%7Crewards-online%22%2Cname%3D%22lifecycle%22%2Ctype%3DApplication.EndPoint/2012-11-06T11%3A55%3A46%2B0000/2012-11-06T12%3A10%3A46%2B0000/histogram?dataPoints=15&start=0 HTTP/1.1" 200 545
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:12:10:46 +0000] "GET /insight/services/resources/insight%3AApplication%3D%22localhost%7Crewards-online%22%2Cname%3D%22lifecycle%22%2Ctype%3DApplication.EndPoint/2012-11-06T11%3A55%3A46%2B0000/2012-11-06T12%3A10%3A46%2B0000?fragments=vitals%2Cresponsetime%2Chealthlegend HTTP/1.1" 200 1912
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:12:10:46 +0000] "GET /insight/services/resources/insight%3AApplication%3D%22localhost%7Crewards-online%22%2Cname%3D%22lifecycle%22%2Ctype%3DApplication.EndPoint/2012-11-06T11%3A56%3A00%2B0000/2012-11-06T12%3A11%3A00%2B0000/metricData?dataPoints=45&start=0 HTTP/1.1" 200 648
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:12:10:47 +0000] "GET /insight/services/resources/insight%3AApplication%3D%22localhost%7Crewards-online%22%2Cname%3D%22lifecycle%22%2Ctype%3DApplication.EndPoint/2012-11-06T11%3A56%3A00%2B0000/2012-11-06T12%3A11%3A00%2B0000/metricData?dataPoints=45&start=0 HTTP/1.1" 200 648
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:12:10:48 +0000] "GET /insight/services/resources/insight%3Atype%3DApplication/2012-11-06T11%3A55%3A46%2B0000/2012-11-06T12%3A10%3A46%2B0000?type=json&sortField=responseTimeScore&sortDesc=true HTTP/1.1" 200 295
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:12:10:48 +0000] "GET /insight/services/resources/insight%3AApplication%3D%22localhost%7Crewards-online%22%2Ctype%3DApplication.EndPoint/2012-11-06T11%3A55%3A46%2B0000/2012-11-06T12%3A10%3A46%2B0000?type=json&sortField=responseTimeScore&sortDesc=true HTTP/1.1" 200 481
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:12:10:51 +0000] "GET /insight/services/resources/insight%3AApplication%3D%22localhost%7Crewards-online%22%2Cname%3D%22lifecycle%22%2Ctype%3DApplication.EndPoint/2012-11-06T11%3A56%3A00%2B0000/2012-11-06T12%3A11%3A00%2B0000/metricData?dataPoints=45&start=0 HTTP/1.1" 200 648
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:12:10:51 +0000] "GET /insight/services/resources/insight%3AApplication%3D%22localhost%7Crewards-online%22%2Cname%3D%22lifecycle%22%2Ctype%3DApplication.EndPoint/2012-11-06T11%3A56%3A00%2B0000/2012-11-06T12%3A11%3A00%2B0000/metricData?dataPoints=45&start=0 HTTP/1.1" 200 648
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:12:10:56 +0000] "GET /insight/services/resources/insight%3AApplication%3D%22localhost%7Crewards-online%22%2Cname%3D%22lifecycle%22%2Ctype%3DApplication.EndPoint/2012-11-06T11%3A56%3A00%2B0000/2012-11-06T12%3A11%3A00%2B0000/metricData?dataPoints=45&start=0 HTTP/1.1" 200 648
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:12:10:57 +0000] "GET /insight/services/resources/insight%3AApplication%3D%22localhost%7Crewards-online%22%2Cname%3D%22lifecycle%22%2Ctype%3DApplication.EndPoint/2012-11-06T11%3A56%3A00%2B0000/2012-11-06T12%3A11%3A00%2B0000/metricData?dataPoints=45&start=0 HTTP/1.1" 200 648
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:12:11:01 +0000] "GET /insight/services/resources/insight%3AApplication%3D%22localhost%7Crewards-online%22%2Cname%3D%22lifecycle%22%2Ctype%3DApplication.EndPoint/2012-11-06T11%3A56%3A20%2B0000/2012-11-06T12%3A11%3A20%2B0000/metricData?dataPoints=45&start=0 HTTP/1.1" 200 647
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:12:11:01 +0000] "GET /insight/services/resources/insight%3AApplication%3D%22localhost%7Crewards-online%22%2Cname%3D%22lifecycle%22%2Ctype%3DApplication.EndPoint/2012-11-06T11%3A56%3A20%2B0000/2012-11-06T12%3A11%3A20%2B0000/metricData?dataPoints=45&start=0 HTTP/1.1" 200 647
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:12:11:06 +0000] "GET /insight/services/resources/insight%3AApplication%3D%22localhost%7Crewards-online%22%2Cname%3D%22lifecycle%22%2Ctype%3DApplication.EndPoint/2012-11-06T11%3A56%3A20%2B0000/2012-11-06T12%3A11%3A20%2B0000/metricData?dataPoints=45&start=0 HTTP/1.1" 200 647
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:12:11:07 +0000] "GET /insight/services/resources/insight%3AApplication%3D%22localhost%7Crewards-online%22%2Cname%3D%22lifecycle%22%2Ctype%3DApplication.EndPoint/2012-11-06T11%3A56%3A20%2B0000/2012-11-06T12%3A11%3A20%2B0000/metricData?dataPoints=45&start=0 HTTP/1.1" 200 647
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:12:11:11 +0000] "GET /insight/services/resources/insight%3AApplication%3D%22localhost%7Crewards-online%22%2Cname%3D%22lifecycle%22%2Ctype%3DApplication.EndPoint/2012-11-06T11%3A56%3A20%2B0000/2012-11-06T12%3A11%3A20%2B0000/metricData?dataPoints=45&start=0 HTTP/1.1" 200 647
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:12:11:12 +0000] "GET /insight/services/resources/insight%3AApplication%3D%22localhost%7Crewards-online%22%2Cname%3D%22lifecycle%22%2Ctype%3DApplication.EndPoint/2012-11-06T11%3A56%3A20%2B0000/2012-11-06T12%3A11%3A20%2B0000/metricData?dataPoints=45&start=0 HTTP/1.1" 200 647
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:12:11:16 +0000] "GET /insight/services/resources/insight%3AApplication%3D%22localhost%7Crewards-online%22%2Cname%3D%22lifecycle%22%2Ctype%3DApplication.EndPoint/2012-11-06T11%3A56%3A16%2B0000/2012-11-06T12%3A11%3A16%2B0000/histogram?dataPoints=15&start=0 HTTP/1.1" 200 545
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:12:11:16 +0000] "GET /insight/services/resources/insight%3AApplication%3D%22localhost%7Crewards-online%22%2Cname%3D%22lifecycle%22%2Ctype%3DApplication.EndPoint/2012-11-06T11%3A56%3A16%2B0000/2012-11-06T12%3A11%3A16%2B0000?fragments=vitals%2Cresponsetime%2Chealthlegend HTTP/1.1" 200 1912
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:12:11:16 +0000] "GET /insight/services/resources/insight%3AApplication%3D%22localhost%7Crewards-online%22%2Cname%3D%22lifecycle%22%2Ctype%3DApplication.EndPoint/2012-11-06T11%3A56%3A20%2B0000/2012-11-06T12%3A11%3A20%2B0000/metricData?dataPoints=45&start=0 HTTP/1.1" 200 647
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:12:11:17 +0000] "GET /insight/services/resources/insight%3AApplication%3D%22localhost%7Crewards-online%22%2Cname%3D%22lifecycle%22%2Ctype%3DApplication.EndPoint/2012-11-06T11%3A56%3A20%2B0000/2012-11-06T12%3A11%3A20%2B0000/metricData?dataPoints=45&start=0 HTTP/1.1" 200 647
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:12:11:18 +0000] "GET /insight/services/resources/insight%3Atype%3DApplication/2012-11-06T11%3A56%3A16%2B0000/2012-11-06T12%3A11%3A16%2B0000?type=json&sortField=responseTimeScore&sortDesc=true HTTP/1.1" 200 295
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:12:11:18 +0000] "GET /insight/services/resources/insight%3AApplication%3D%22localhost%7Crewards-online%22%2Ctype%3DApplication.EndPoint/2012-11-06T11%3A56%3A16%2B0000/2012-11-06T12%3A11%3A16%2B0000?type=json&sortField=responseTimeScore&sortDesc=true HTTP/1.1" 200 481
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:12:11:21 +0000] "GET /insight/services/resources/insight%3AApplication%3D%22localhost%7Crewards-online%22%2Cname%3D%22lifecycle%22%2Ctype%3DApplication.EndPoint/2012-11-06T11%3A56%3A40%2B0000/2012-11-06T12%3A11%3A40%2B0000/metricData?dataPoints=45&start=0 HTTP/1.1" 200 647
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:12:11:22 +0000] "GET /insight/services/resources/insight%3AApplication%3D%22localhost%7Crewards-online%22%2Cname%3D%22lifecycle%22%2Ctype%3DApplication.EndPoint/2012-11-06T11%3A56%3A40%2B0000/2012-11-06T12%3A11%3A40%2B0000/metricData?dataPoints=45&start=0 HTTP/1.1" 200 647
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:12:11:26 +0000] "GET /insight/services/resources/insight%3AApplication%3D%22localhost%7Crewards-online%22%2Cname%3D%22lifecycle%22%2Ctype%3DApplication.EndPoint/2012-11-06T11%3A56%3A40%2B0000/2012-11-06T12%3A11%3A40%2B0000/metricData?dataPoints=45&start=0 HTTP/1.1" 200 647
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:12:11:27 +0000] "GET /insight/services/resources/insight%3AApplication%3D%22localhost%7Crewards-online%22%2Cname%3D%22lifecycle%22%2Ctype%3DApplication.EndPoint/2012-11-06T11%3A56%3A40%2B0000/2012-11-06T12%3A11%3A40%2B0000/metricData?dataPoints=45&start=0 HTTP/1.1" 200 647
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:12:11:31 +0000] "GET /insight/services/resources/insight%3AApplication%3D%22localhost%7Crewards-online%22%2Cname%3D%22lifecycle%22%2Ctype%3DApplication.EndPoint/2012-11-06T11%3A56%3A40%2B0000/2012-11-06T12%3A11%3A40%2B0000/metricData?dataPoints=45&start=0 HTTP/1.1" 200 647
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:12:11:32 +0000] "GET /insight/services/resources/insight%3AApplication%3D%22localhost%7Crewards-online%22%2Cname%3D%22lifecycle%22%2Ctype%3DApplication.EndPoint/2012-11-06T11%3A56%3A40%2B0000/2012-11-06T12%3A11%3A40%2B0000/metricData?dataPoints=45&start=0 HTTP/1.1" 200 647
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:12:11:36 +0000] "GET /insight/services/resources/insight%3AApplication%3D%22localhost%7Crewards-online%22%2Cname%3D%22lifecycle%22%2Ctype%3DApplication.EndPoint/2012-11-06T11%3A56%3A40%2B0000/2012-11-06T12%3A11%3A40%2B0000/metricData?dataPoints=45&start=0 HTTP/1.1" 200 647
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:12:11:37 +0000] "GET /insight/services/resources/insight%3AApplication%3D%22localhost%7Crewards-online%22%2Cname%3D%22lifecycle%22%2Ctype%3DApplication.EndPoint/2012-11-06T11%3A56%3A40%2B0000/2012-11-06T12%3A11%3A40%2B0000/metricData?dataPoints=45&start=0 HTTP/1.1" 200 647
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:12:11:41 +0000] "GET /insight/services/resources/insight%3AApplication%3D%22localhost%7Crewards-online%22%2Cname%3D%22lifecycle%22%2Ctype%3DApplication.EndPoint/2012-11-06T11%3A57%3A00%2B0000/2012-11-06T12%3A12%3A00%2B0000/metricData?dataPoints=45&start=0 HTTP/1.1" 200 647
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:12:11:42 +0000] "GET /insight/services/resources/insight%3AApplication%3D%22localhost%7Crewards-online%22%2Cname%3D%22lifecycle%22%2Ctype%3DApplication.EndPoint/2012-11-06T11%3A57%3A00%2B0000/2012-11-06T12%3A12%3A00%2B0000/metricData?dataPoints=45&start=0 HTTP/1.1" 200 647
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:12:11:46 +0000] "GET /insight/services/resources/insight%3AApplication%3D%22localhost%7Crewards-online%22%2Cname%3D%22lifecycle%22%2Ctype%3DApplication.EndPoint/2012-11-06T11%3A56%3A46%2B0000/2012-11-06T12%3A11%3A46%2B0000/histogram?dataPoints=15&start=0 HTTP/1.1" 200 545
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:12:11:46 +0000] "GET /insight/services/resources/insight%3AApplication%3D%22localhost%7Crewards-online%22%2Cname%3D%22lifecycle%22%2Ctype%3DApplication.EndPoint/2012-11-06T11%3A56%3A46%2B0000/2012-11-06T12%3A11%3A46%2B0000?fragments=vitals%2Cresponsetime%2Chealthlegend HTTP/1.1" 200 1912
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:12:11:46 +0000] "GET /insight/services/resources/insight%3AApplication%3D%22localhost%7Crewards-online%22%2Cname%3D%22lifecycle%22%2Ctype%3DApplication.EndPoint/2012-11-06T11%3A57%3A00%2B0000/2012-11-06T12%3A12%3A00%2B0000/metricData?dataPoints=45&start=0 HTTP/1.1" 200 647
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:12:11:46 +0000] "GET /insight/services/resources/insight%3AApplication%3D%22localhost%7Crewards-online%22%2Cname%3D%22lifecycle%22%2Ctype%3DApplication.EndPoint/2012-11-06T11%3A57%3A00%2B0000/2012-11-06T12%3A12%3A00%2B0000/metricData?dataPoints=45&start=0 HTTP/1.1" 200 647
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:12:11:48 +0000] "GET /insight/services/resources/insight%3Atype%3DApplication/2012-11-06T11%3A56%3A46%2B0000/2012-11-06T12%3A11%3A46%2B0000?type=json&sortField=responseTimeScore&sortDesc=true HTTP/1.1" 200 295
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:12:11:48 +0000] "GET /insight/services/resources/insight%3AApplication%3D%22localhost%7Crewards-online%22%2Ctype%3DApplication.EndPoint/2012-11-06T11%3A56%3A46%2B0000/2012-11-06T12%3A11%3A46%2B0000?type=json&sortField=responseTimeScore&sortDesc=true HTTP/1.1" 200 481
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:12:11:51 +0000] "GET /insight/services/resources/insight%3AApplication%3D%22localhost%7Crewards-online%22%2Cname%3D%22lifecycle%22%2Ctype%3DApplication.EndPoint/2012-11-06T11%3A57%3A00%2B0000/2012-11-06T12%3A12%3A00%2B0000/metricData?dataPoints=45&start=0 HTTP/1.1" 200 647
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:12:11:51 +0000] "GET /insight/services/resources/insight%3AApplication%3D%22localhost%7Crewards-online%22%2Cname%3D%22lifecycle%22%2Ctype%3DApplication.EndPoint/2012-11-06T11%3A57%3A00%2B0000/2012-11-06T12%3A12%3A00%2B0000/metricData?dataPoints=45&start=0 HTTP/1.1" 200 647
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:12:11:56 +0000] "GET /insight/services/resources/insight%3AApplication%3D%22localhost%7Crewards-online%22%2Cname%3D%22lifecycle%22%2Ctype%3DApplication.EndPoint/2012-11-06T11%3A57%3A00%2B0000/2012-11-06T12%3A12%3A00%2B0000/metricData?dataPoints=45&start=0 HTTP/1.1" 200 647
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:12:11:57 +0000] "GET /insight/services/resources/insight%3AApplication%3D%22localhost%7Crewards-online%22%2Cname%3D%22lifecycle%22%2Ctype%3DApplication.EndPoint/2012-11-06T11%3A57%3A00%2B0000/2012-11-06T12%3A12%3A00%2B0000/metricData?dataPoints=45&start=0 HTTP/1.1" 200 647
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:12:12:01 +0000] "GET /insight/services/resources/insight%3AApplication%3D%22localhost%7Crewards-online%22%2Cname%3D%22lifecycle%22%2Ctype%3DApplication.EndPoint/2012-11-06T11%3A57%3A20%2B0000/2012-11-06T12%3A12%3A20%2B0000/metricData?dataPoints=45&start=0 HTTP/1.1" 200 648
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:12:12:01 +0000] "GET /insight/services/resources/insight%3AApplication%3D%22localhost%7Crewards-online%22%2Cname%3D%22lifecycle%22%2Ctype%3DApplication.EndPoint/2012-11-06T11%3A57%3A20%2B0000/2012-11-06T12%3A12%3A20%2B0000/metricData?dataPoints=45&start=0 HTTP/1.1" 200 648
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:12:12:06 +0000] "GET /insight/services/resources/insight%3AApplication%3D%22localhost%7Crewards-online%22%2Cname%3D%22lifecycle%22%2Ctype%3DApplication.EndPoint/2012-11-06T11%3A57%3A20%2B0000/2012-11-06T12%3A12%3A20%2B0000/metricData?dataPoints=45&start=0 HTTP/1.1" 200 648
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:12:12:07 +0000] "GET /insight/services/resources/insight%3AApplication%3D%22localhost%7Crewards-online%22%2Cname%3D%22lifecycle%22%2Ctype%3DApplication.EndPoint/2012-11-06T11%3A57%3A20%2B0000/2012-11-06T12%3A12%3A20%2B0000/metricData?dataPoints=45&start=0 HTTP/1.1" 200 648
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:12:12:11 +0000] "GET /insight/services/resources/insight%3AApplication%3D%22localhost%7Crewards-online%22%2Cname%3D%22lifecycle%22%2Ctype%3DApplication.EndPoint/2012-11-06T11%3A57%3A20%2B0000/2012-11-06T12%3A12%3A20%2B0000/metricData?dataPoints=45&start=0 HTTP/1.1" 200 648
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:12:12:12 +0000] "GET /insight/services/resources/insight%3AApplication%3D%22localhost%7Crewards-online%22%2Cname%3D%22lifecycle%22%2Ctype%3DApplication.EndPoint/2012-11-06T11%3A57%3A20%2B0000/2012-11-06T12%3A12%3A20%2B0000/metricData?dataPoints=45&start=0 HTTP/1.1" 200 648
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:12:12:16 +0000] "GET /insight/services/resources/insight%3AApplication%3D%22localhost%7Crewards-online%22%2Cname%3D%22lifecycle%22%2Ctype%3DApplication.EndPoint/2012-11-06T11%3A57%3A16%2B0000/2012-11-06T12%3A12%3A16%2B0000/histogram?dataPoints=15&start=0 HTTP/1.1" 200 545
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:12:12:16 +0000] "GET /insight/services/resources/insight%3AApplication%3D%22localhost%7Crewards-online%22%2Cname%3D%22lifecycle%22%2Ctype%3DApplication.EndPoint/2012-11-06T11%3A57%3A16%2B0000/2012-11-06T12%3A12%3A16%2B0000?fragments=vitals%2Cresponsetime%2Chealthlegend HTTP/1.1" 200 1912
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:12:12:16 +0000] "GET /insight/services/resources/insight%3AApplication%3D%22localhost%7Crewards-online%22%2Cname%3D%22lifecycle%22%2Ctype%3DApplication.EndPoint/2012-11-06T11%3A57%3A20%2B0000/2012-11-06T12%3A12%3A20%2B0000/metricData?dataPoints=45&start=0 HTTP/1.1" 200 648
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:12:12:16 +0000] "GET /insight/services/resources/insight%3AApplication%3D%22localhost%7Crewards-online%22%2Cname%3D%22lifecycle%22%2Ctype%3DApplication.EndPoint/2012-11-06T11%3A57%3A20%2B0000/2012-11-06T12%3A12%3A20%2B0000/metricData?dataPoints=45&start=0 HTTP/1.1" 200 648
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:12:12:18 +0000] "GET /insight/services/resources/insight%3Atype%3DApplication/2012-11-06T11%3A57%3A16%2B0000/2012-11-06T12%3A12%3A16%2B0000?type=json&sortField=responseTimeScore&sortDesc=true HTTP/1.1" 200 295
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:12:12:18 +0000] "GET /insight/services/resources/insight%3AApplication%3D%22localhost%7Crewards-online%22%2Ctype%3DApplication.EndPoint/2012-11-06T11%3A57%3A16%2B0000/2012-11-06T12%3A12%3A16%2B0000?type=json&sortField=responseTimeScore&sortDesc=true HTTP/1.1" 200 481
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:12:12:21 +0000] "GET /insight/services/resources/insight%3AApplication%3D%22localhost%7Crewards-online%22%2Cname%3D%22lifecycle%22%2Ctype%3DApplication.EndPoint/2012-11-06T11%3A57%3A40%2B0000/2012-11-06T12%3A12%3A40%2B0000/metricData?dataPoints=45&start=0 HTTP/1.1" 200 646
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:12:12:21 +0000] "GET /insight/services/resources/insight%3AApplication%3D%22localhost%7Crewards-online%22%2Cname%3D%22lifecycle%22%2Ctype%3DApplication.EndPoint/2012-11-06T11%3A57%3A40%2B0000/2012-11-06T12%3A12%3A40%2B0000/metricData?dataPoints=45&start=0 HTTP/1.1" 200 646
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:12:12:26 +0000] "GET /insight/services/resources/insight%3AApplication%3D%22localhost%7Crewards-online%22%2Cname%3D%22lifecycle%22%2Ctype%3DApplication.EndPoint/2012-11-06T11%3A57%3A40%2B0000/2012-11-06T12%3A12%3A40%2B0000/metricData?dataPoints=45&start=0 HTTP/1.1" 200 646
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:12:12:26 +0000] "GET /insight/services/resources/insight%3AApplication%3D%22localhost%7Crewards-online%22%2Cname%3D%22lifecycle%22%2Ctype%3DApplication.EndPoint/2012-11-06T11%3A57%3A40%2B0000/2012-11-06T12%3A12%3A40%2B0000/metricData?dataPoints=45&start=0 HTTP/1.1" 200 646
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:12:12:31 +0000] "GET /insight/services/resources/insight%3AApplication%3D%22localhost%7Crewards-online%22%2Cname%3D%22lifecycle%22%2Ctype%3DApplication.EndPoint/2012-11-06T11%3A57%3A40%2B0000/2012-11-06T12%3A12%3A40%2B0000/metricData?dataPoints=45&start=0 HTTP/1.1" 200 646
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:12:12:32 +0000] "GET /insight/services/resources/insight%3AApplication%3D%22localhost%7Crewards-online%22%2Cname%3D%22lifecycle%22%2Ctype%3DApplication.EndPoint/2012-11-06T11%3A57%3A40%2B0000/2012-11-06T12%3A12%3A40%2B0000/metricData?dataPoints=45&start=0 HTTP/1.1" 200 646
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:12:12:36 +0000] "GET /insight/services/resources/insight%3AApplication%3D%22localhost%7Crewards-online%22%2Cname%3D%22lifecycle%22%2Ctype%3DApplication.EndPoint/2012-11-06T11%3A57%3A40%2B0000/2012-11-06T12%3A12%3A40%2B0000/metricData?dataPoints=45&start=0 HTTP/1.1" 200 646
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:12:12:37 +0000] "GET /insight/services/resources/insight%3AApplication%3D%22localhost%7Crewards-online%22%2Cname%3D%22lifecycle%22%2Ctype%3DApplication.EndPoint/2012-11-06T11%3A57%3A40%2B0000/2012-11-06T12%3A12%3A40%2B0000/metricData?dataPoints=45&start=0 HTTP/1.1" 200 646
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:12:12:41 +0000] "GET /insight/services/resources/insight%3AApplication%3D%22localhost%7Crewards-online%22%2Cname%3D%22lifecycle%22%2Ctype%3DApplication.EndPoint/2012-11-06T11%3A58%3A00%2B0000/2012-11-06T12%3A13%3A00%2B0000/metricData?dataPoints=45&start=0 HTTP/1.1" 200 645
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:12:12:42 +0000] "GET /insight/services/resources/insight%3AApplication%3D%22localhost%7Crewards-online%22%2Cname%3D%22lifecycle%22%2Ctype%3DApplication.EndPoint/2012-11-06T11%3A58%3A00%2B0000/2012-11-06T12%3A13%3A00%2B0000/metricData?dataPoints=45&start=0 HTTP/1.1" 200 645
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:12:12:47 +0000] "GET /insight/services/resources/insight%3AApplication%3D%22localhost%7Crewards-online%22%2Cname%3D%22lifecycle%22%2Ctype%3DApplication.EndPoint/2012-11-06T11%3A57%3A46%2B0000/2012-11-06T12%3A12%3A46%2B0000?fragments=vitals%2Cresponsetime%2Chealthlegend HTTP/1.1" 200 1912
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:12:12:47 +0000] "GET /insight/services/resources/insight%3AApplication%3D%22localhost%7Crewards-online%22%2Cname%3D%22lifecycle%22%2Ctype%3DApplication.EndPoint/2012-11-06T11%3A57%3A46%2B0000/2012-11-06T12%3A12%3A46%2B0000/histogram?dataPoints=15&start=0 HTTP/1.1" 200 545
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:12:12:47 +0000] "GET /insight/services/resources/insight%3AApplication%3D%22localhost%7Crewards-online%22%2Cname%3D%22lifecycle%22%2Ctype%3DApplication.EndPoint/2012-11-06T11%3A58%3A00%2B0000/2012-11-06T12%3A13%3A00%2B0000/metricData?dataPoints=45&start=0 HTTP/1.1" 200 645
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:12:12:47 +0000] "GET /insight/services/resources/insight%3AApplication%3D%22localhost%7Crewards-online%22%2Cname%3D%22lifecycle%22%2Ctype%3DApplication.EndPoint/2012-11-06T11%3A58%3A00%2B0000/2012-11-06T12%3A13%3A00%2B0000/metricData?dataPoints=45&start=0 HTTP/1.1" 200 645
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:12:12:48 +0000] "GET /insight/services/resources/insight%3Atype%3DApplication/2012-11-06T11%3A57%3A46%2B0000/2012-11-06T12%3A12%3A46%2B0000?type=json&sortField=responseTimeScore&sortDesc=true HTTP/1.1" 200 295
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:12:12:48 +0000] "GET /insight/services/resources/insight%3AApplication%3D%22localhost%7Crewards-online%22%2Ctype%3DApplication.EndPoint/2012-11-06T11%3A57%3A46%2B0000/2012-11-06T12%3A12%3A46%2B0000?type=json&sortField=responseTimeScore&sortDesc=true HTTP/1.1" 200 481
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:12:12:52 +0000] "GET /insight/services/resources/insight%3AApplication%3D%22localhost%7Crewards-online%22%2Cname%3D%22lifecycle%22%2Ctype%3DApplication.EndPoint/2012-11-06T11%3A58%3A00%2B0000/2012-11-06T12%3A13%3A00%2B0000/metricData?dataPoints=45&start=0 HTTP/1.1" 200 645
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:12:12:52 +0000] "GET /insight/services/resources/insight%3AApplication%3D%22localhost%7Crewards-online%22%2Cname%3D%22lifecycle%22%2Ctype%3DApplication.EndPoint/2012-11-06T11%3A58%3A00%2B0000/2012-11-06T12%3A13%3A00%2B0000/metricData?dataPoints=45&start=0 HTTP/1.1" 200 645
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:12:12:56 +0000] "GET /insight/services/resources/insight%3AApplication%3D%22localhost%7Crewards-online%22%2Cname%3D%22lifecycle%22%2Ctype%3DApplication.EndPoint/2012-11-06T11%3A58%3A00%2B0000/2012-11-06T12%3A13%3A00%2B0000/metricData?dataPoints=45&start=0 HTTP/1.1" 200 645
